customer_id,legitimate_count,fraudulent_count,Transportation,Food,Fashion,Leisure,Health,Home
'C514864285',165.0,0.0,148.0,9.0,2.0,0.0,1.0,0.0
'C515668508',161.0,44.0,139.0,15.0,1.0,4.0,12.0,3.0
'C515794745',113.0,0.0,95.0,2.0,1.0,0.0,7.0,0.0
'C516824110',17.0,2.0,3.0,0.0,1.0,1.0,5.0,1.0
'C517412999',177.0,0.0,162.0,3.0,3.0,0.0,5.0,0.0
'C518028573',176.0,0.0,151.0,8.0,5.0,0.0,1.0,0.0
'C5191822',16.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0
'C519449235',172.0,0.0,161.0,8.0,1.0,0.0,1.0,0.0
'C521087514',134.0,1.0,109.0,7.0,0.0,0.0,5.0,0.0
'C521129957',96.0,0.0,79.0,3.0,2.0,0.0,3.0,0.0
'C521213907',104.0,3.0,89.0,3.0,1.0,0.0,1.0,2.0
'C521436442',168.0,0.0,153.0,5.0,2.0,0.0,5.0,0.0
'C521595859',35.0,0.0,16.0,2.0,0.0,0.0,8.0,1.0
'C52277164',22.0,4.0,14.0,0.0,2.0,0.0,2.0,0.0
'C522845009',83.0,0.0,69.0,0.0,1.0,0.0,3.0,0.0
'C52299933',163.0,0.0,136.0,13.0,5.0,0.0,1.0,1.0
'C524035200',93.0,3.0,72.0,6.0,2.0,0.0,5.0,1.0
'C524644424',181.0,0.0,165.0,7.0,0.0,0.0,3.0,0.0
'C524663308',178.0,0.0,149.0,12.0,1.0,0.0,7.0,0.0
'C525158878',168.0,0.0,148.0,3.0,0.0,0.0,0.0,0.0
'C525850964',88.0,20.0,71.0,0.0,2.0,0.0,6.0,2.0
'C526384621',181.0,0.0,149.0,17.0,1.0,0.0,9.0,0.0
'C526635102',170.0,0.0,148.0,9.0,0.0,0.0,3.0,1.0
'C528277773',154.0,6.0,128.0,10.0,0.0,0.0,6.0,0.0
'C528877098',177.0,0.0,150.0,10.0,4.0,0.0,11.0,0.0
'C528985379',127.0,1.0,108.0,3.0,2.0,0.0,5.0,0.0
'C529033504',82.0,1.0,66.0,1.0,1.0,0.0,4.0,1.0
'C529135239',93.0,0.0,86.0,0.0,2.0,0.0,0.0,0.0
'C529768403',174.0,0.0,153.0,13.0,2.0,0.0,5.0,0.0
'C529952024',164.0,0.0,145.0,9.0,1.0,0.0,3.0,0.0
'C530444699',172.0,2.0,149.0,7.0,0.0,0.0,2.0,0.0
'C530747890',156.0,0.0,143.0,4.0,0.0,0.0,1.0,0.0
'C531109799',95.0,0.0,86.0,0.0,1.0,1.0,1.0,0.0
'C531360588',173.0,5.0,147.0,6.0,4.0,0.0,5.0,1.0
'C531724764',175.0,0.0,148.0,8.0,4.0,0.0,1.0,0.0
'C532118459',174.0,0.0,149.0,13.0,4.0,0.0,3.0,1.0
'C532292379',173.0,3.0,145.0,5.0,2.0,0.0,4.0,0.0
'C533940472',129.0,0.0,101.0,9.0,1.0,0.0,10.0,0.0
'C534961358',173.0,2.0,146.0,11.0,1.0,0.0,9.0,0.0
'C53497422',164.0,3.0,130.0,12.0,5.0,0.0,6.0,1.0
'C535324444',144.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0
'C536412201',73.0,2.0,56.0,0.0,1.0,0.0,7.0,1.0
'C537330939',57.0,0.0,51.0,0.0,1.0,0.0,1.0,0.0
'C537423962',139.0,4.0,116.0,9.0,1.0,0.0,7.0,0.0
'C5377162',156.0,0.0,134.0,3.0,1.0,0.0,0.0,0.0
'C53785803',168.0,0.0,147.0,6.0,1.0,0.0,7.0,0.0
'C538394574',114.0,2.0,100.0,7.0,3.0,0.0,1.0,0.0
'C539791425',172.0,0.0,150.0,6.0,1.0,0.0,5.0,0.0
'C540538956',10.0,7.0,1.0,0.0,3.0,0.0,2.0,0.0
'C543938207',160.0,0.0,131.0,7.0,0.0,0.0,15.0,1.0
'C544997662',178.0,1.0,157.0,3.0,0.0,0.0,4.0,0.0
'C545102882',163.0,0.0,137.0,9.0,1.0,0.0,8.0,1.0
'C545248492',170.0,0.0,158.0,5.0,0.0,0.0,1.0,0.0
'C54550671',60.0,2.0,43.0,1.0,1.0,0.0,5.0,0.0
'C545527660',164.0,0.0,141.0,3.0,4.0,0.0,5.0,0.0
'C545840720',170.0,0.0,149.0,11.0,4.0,0.0,3.0,0.0
'C546000387',169.0,0.0,149.0,7.0,1.0,0.0,5.0,1.0
'C546328029',161.0,0.0,142.0,9.0,1.0,0.0,3.0,0.0
'C546386486',158.0,11.0,136.0,12.0,1.0,0.0,7.0,0.0
'C546697817',48.0,2.0,35.0,1.0,2.0,1.0,3.0,0.0
'C546927133',163.0,0.0,136.0,8.0,1.0,0.0,11.0,0.0
'C546957379',155.0,0.0,138.0,0.0,0.0,0.0,0.0,1.0
'C54706398',153.0,0.0,133.0,5.0,8.0,0.0,1.0,0.0
'C547610089',12.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0
'C548185127',93.0,1.0,75.0,0.0,0.0,0.0,1.0,0.0
'C548427290',98.0,0.0,77.0,4.0,4.0,0.0,6.0,0.0
'C54876469',171.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0
'C550190826',166.0,0.0,144.0,4.0,4.0,0.0,3.0,0.0
'C551080865',170.0,0.0,152.0,13.0,1.0,0.0,1.0,0.0
'C55178455',129.0,3.0,113.0,3.0,1.0,0.0,2.0,0.0
'C553121592',57.0,3.0,47.0,0.0,0.0,0.0,3.0,1.0
'C553434543',146.0,31.0,122.0,8.0,3.0,2.0,9.0,3.0
'C554819698',175.0,0.0,153.0,6.0,2.0,0.0,1.0,0.0
'C555482626',170.0,4.0,154.0,9.0,2.0,0.0,2.0,0.0
'C559852072',84.0,1.0,72.0,0.0,2.0,0.0,1.0,0.0
'C559952121',182.0,0.0,154.0,8.0,5.0,0.0,7.0,0.0
'C560376591',176.0,0.0,152.0,12.0,0.0,0.0,5.0,3.0
'C560478089',105.0,0.0,87.0,0.0,0.0,0.0,4.0,2.0
'C56197730',158.0,0.0,129.0,9.0,3.0,0.0,1.0,0.0
'C563092648',171.0,0.0,141.0,14.0,4.0,0.0,7.0,1.0
'C563130428',175.0,0.0,150.0,7.0,3.0,0.0,7.0,0.0
'C563214866',136.0,0.0,110.0,3.0,2.0,0.0,5.0,3.0
'C564451627',167.0,0.0,143.0,11.0,1.0,0.0,3.0,1.0
'C564473555',164.0,0.0,139.0,8.0,3.0,0.0,6.0,0.0
'C564489242',168.0,0.0,143.0,11.0,1.0,0.0,7.0,0.0
'C564600361',174.0,0.0,154.0,7.0,2.0,0.0,3.0,0.0
'C566232847',166.0,0.0,151.0,4.0,1.0,0.0,0.0,0.0
'C566582492',152.0,2.0,133.0,5.0,3.0,0.0,3.0,0.0
'C566598245',185.0,0.0,151.0,10.0,5.0,0.0,13.0,0.0
'C566628469',166.0,0.0,150.0,5.0,0.0,0.0,1.0,0.0
'C56690195',168.0,0.0,149.0,13.0,2.0,0.0,1.0,0.0
'C566987196',174.0,0.0,144.0,2.0,0.0,0.0,1.0,0.0
'C567616900',166.0,0.0,145.0,1.0,1.0,0.0,1.0,0.0
'C567897093',172.0,0.0,151.0,12.0,3.0,0.0,3.0,0.0
'C56852547',77.0,4.0,60.0,0.0,1.0,2.0,8.0,0.0
'C56859969',120.0,4.0,108.0,1.0,2.0,0.0,2.0,0.0
'C570277915',107.0,1.0,98.0,0.0,1.0,0.0,1.0,0.0
'C570913468',170.0,3.0,149.0,13.0,1.0,0.0,3.0,1.0
'C571254990',47.0,5.0,28.0,1.0,2.0,0.0,12.0,0.0
'C57136184',165.0,4.0,153.0,0.0,0.0,0.0,0.0,0.0
'C571527976',132.0,0.0,114.0,10.0,1.0,0.0,0.0,0.0
'C571876967',122.0,3.0,107.0,3.0,0.0,0.0,0.0,0.0
'C572671067',172.0,0.0,149.0,3.0,2.0,0.0,5.0,0.0
'C572709519',116.0,0.0,93.0,7.0,1.0,0.0,10.0,1.0
'C572958608',176.0,0.0,148.0,13.0,1.0,0.0,9.0,1.0
'C573104116',134.0,1.0,119.0,3.0,1.0,0.0,1.0,0.0
'C573965612',154.0,0.0,128.0,14.0,2.0,0.0,0.0,0.0
'C574062699',169.0,0.0,143.0,10.0,2.0,0.0,1.0,1.0
'C574289698',184.0,0.0,145.0,18.0,5.0,0.0,11.0,0.0
'C574852748',133.0,0.0,110.0,3.0,0.0,0.0,0.0,2.0
'C5748649',115.0,0.0,100.0,1.0,2.0,0.0,1.0,0.0
'C575345520',85.0,2.0,60.0,0.0,0.0,0.0,10.0,1.0
'C576358551',61.0,3.0,44.0,3.0,3.0,0.0,5.0,0.0
'C576436654',158.0,6.0,139.0,1.0,1.0,0.0,1.0,0.0
'C576453501',175.0,1.0,142.0,13.0,5.0,1.0,1.0,1.0
'C576545848',166.0,3.0,154.0,3.0,2.0,0.0,2.0,1.0
'C576597517',126.0,3.0,111.0,0.0,0.0,0.0,0.0,1.0
'C577335130',167.0,4.0,138.0,8.0,4.0,0.0,5.0,0.0
'C578309168',47.0,3.0,33.0,1.0,0.0,0.0,5.0,0.0
'C578700012',134.0,1.0,101.0,19.0,3.0,0.0,5.0,0.0
'C579037870',63.0,3.0,48.0,0.0,2.0,0.0,4.0,1.0
'C579648989',164.0,0.0,134.0,5.0,2.0,0.0,4.0,1.0
'C581581060',134.0,2.0,115.0,3.0,0.0,0.0,1.0,2.0
'C581878341',166.0,0.0,133.0,8.0,4.0,0.0,9.0,0.0
'C582022575',167.0,0.0,150.0,8.0,0.0,0.0,1.0,0.0
'C582173326',170.0,0.0,153.0,4.0,1.0,0.0,1.0,2.0
'C582479974',175.0,0.0,148.0,10.0,2.0,0.0,3.0,1.0
'C582688427',188.0,0.0,160.0,4.0,9.0,0.0,1.0,0.0
'C583110837',127.0,13.0,114.0,0.0,1.0,1.0,6.0,1.0
'C58324694',171.0,0.0,149.0,6.0,1.0,0.0,5.0,1.0
'C58432631',166.0,0.0,144.0,13.0,1.0,0.0,3.0,1.0
'C585290792',163.0,0.0,147.0,8.0,0.0,0.0,1.0,1.0
'C585299069',171.0,0.0,151.0,12.0,4.0,0.0,1.0,1.0
'C585317135',175.0,0.0,152.0,8.0,0.0,0.0,7.0,0.0
'C586110529',61.0,0.0,44.0,2.0,1.0,0.0,5.0,0.0
'C586511331',117.0,2.0,103.0,1.0,0.0,0.0,3.0,1.0
'C58668191',132.0,0.0,120.0,4.0,0.0,0.0,0.0,2.0
'C586830923',166.0,0.0,142.0,12.0,2.0,0.0,0.0,2.0
'C587016440',177.0,0.0,147.0,10.0,0.0,0.0,5.0,0.0
'C587216359',141.0,8.0,128.0,0.0,0.0,0.0,1.0,1.0
'C587299231',128.0,37.0,111.0,3.0,0.0,1.0,14.0,0.0
'C588719767',174.0,0.0,155.0,16.0,2.0,0.0,0.0,0.0
'C588841669',158.0,0.0,140.0,1.0,0.0,0.0,0.0,1.0
'C588937224',162.0,3.0,146.0,3.0,1.0,0.0,2.0,0.0
'C589097761',100.0,1.0,85.0,11.0,0.0,0.0,3.0,0.0
'C590614528',176.0,0.0,160.0,9.0,4.0,0.0,1.0,0.0
'C59149030',152.0,0.0,129.0,7.0,2.0,0.0,3.0,2.0
'C591563666',78.0,0.0,60.0,5.0,0.0,0.0,5.0,1.0
'C59263760',112.0,0.0,102.0,1.0,1.0,0.0,1.0,1.0
'C592679392',176.0,0.0,158.0,6.0,1.0,0.0,1.0,3.0
'C592765908',78.0,4.0,64.0,0.0,1.0,0.0,7.0,0.0
'C592766342',158.0,0.0,140.0,9.0,1.0,0.0,1.0,1.0
'C594146637',72.0,2.0,57.0,6.0,1.0,0.0,6.0,0.0
'C59433821',162.0,0.0,139.0,12.0,1.0,0.0,0.0,1.0
'C594793398',83.0,5.0,70.0,5.0,1.0,0.0,1.0,1.0
'C595076943',84.0,2.0,74.0,3.0,0.0,0.0,2.0,0.0
'C595459074',123.0,3.0,105.0,7.0,0.0,0.0,5.0,1.0
'C597122637',74.0,3.0,55.0,5.0,3.0,1.0,5.0,1.0
'C59713083',159.0,0.0,146.0,1.0,1.0,0.0,3.0,0.0
'C597262762',157.0,0.0,125.0,19.0,1.0,0.0,7.0,0.0
'C597641228',109.0,3.0,96.0,1.0,1.0,0.0,7.0,0.0
'C597908249',172.0,0.0,156.0,7.0,1.0,0.0,5.0,0.0
'C598089944',173.0,0.0,156.0,3.0,0.0,0.0,3.0,0.0
'C598452144',148.0,0.0,128.0,8.0,4.0,0.0,1.0,0.0
'C59912595',178.0,0.0,149.0,4.0,1.0,0.0,9.0,0.0
'C599293124',145.0,1.0,128.0,0.0,0.0,0.0,1.0,0.0
'C599638364',115.0,2.0,101.0,1.0,0.0,0.0,4.0,0.0
'C599675908',120.0,8.0,100.0,5.0,2.0,0.0,6.0,0.0
'C599960999',163.0,0.0,147.0,8.0,0.0,0.0,3.0,0.0
'C60026962',17.0,7.0,0.0,0.0,2.0,0.0,11.0,0.0
'C601235628',166.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0
'C601255458',7.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
'C602096181',180.0,0.0,148.0,18.0,1.0,0.0,13.0,0.0
'C602373594',158.0,0.0,144.0,4.0,2.0,0.0,1.0,0.0
'C602498884',106.0,1.0,87.0,0.0,2.0,0.0,1.0,1.0
'C602544155',171.0,1.0,150.0,0.0,1.0,0.0,2.0,0.0
'C603081336',166.0,0.0,144.0,11.0,0.0,0.0,3.0,0.0
'C60324613',22.0,7.0,6.0,0.0,1.0,0.0,6.0,0.0
'C60351691',170.0,0.0,146.0,6.0,0.0,0.0,0.0,3.0
'C603564532',175.0,0.0,151.0,9.0,1.0,0.0,3.0,0.0
'C604267980',148.0,0.0,126.0,8.0,1.0,0.0,2.0,1.0
'C604378279',22.0,1.0,1.0,0.0,2.0,1.0,16.0,0.0
'C605522883',173.0,1.0,146.0,2.0,2.0,0.0,4.0,3.0
'C605859862',167.0,3.0,139.0,2.0,1.0,0.0,6.0,0.0
'C605904636',176.0,0.0,146.0,15.0,0.0,0.0,9.0,1.0
'C606355103',171.0,0.0,158.0,2.0,2.0,0.0,3.0,0.0
'C606518659',82.0,0.0,68.0,3.0,0.0,0.0,5.0,1.0
'C606861698',172.0,1.0,148.0,13.0,3.0,0.0,4.0,1.0
'C607062277',95.0,1.0,82.0,0.0,3.0,0.0,1.0,0.0
'C607479057',176.0,0.0,153.0,9.0,2.0,0.0,7.0,1.0
'C607521473',169.0,0.0,142.0,11.0,2.0,0.0,5.0,1.0
'C607532274',175.0,0.0,154.0,10.0,2.0,0.0,5.0,1.0
'C607766298',136.0,0.0,122.0,6.0,0.0,0.0,3.0,1.0
'C608244416',157.0,0.0,133.0,12.0,1.0,0.0,6.0,3.0
'C608407663',169.0,0.0,152.0,7.0,1.0,0.0,1.0,0.0
'C608547225',166.0,5.0,147.0,8.0,1.0,0.0,2.0,0.0
'C609359335',65.0,2.0,47.0,0.0,1.0,0.0,4.0,0.0
'C609452246',172.0,0.0,156.0,6.0,4.0,0.0,3.0,0.0
'C6094907',174.0,0.0,148.0,7.0,5.0,0.0,3.0,1.0
'C610735261',155.0,0.0,148.0,2.0,0.0,0.0,0.0,0.0
'C611182051',22.0,45.0,12.0,1.0,2.0,3.0,10.0,3.0
'C61142824',143.0,0.0,122.0,12.0,1.0,0.0,0.0,0.0
'C611520731',11.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0
'C612005121',167.0,1.0,142.0,13.0,0.0,0.0,1.0,1.0
'C612045723',164.0,1.0,142.0,6.0,4.0,0.0,3.0,0.0
'C612230385',116.0,3.0,106.0,0.0,1.0,1.0,0.0,1.0
'C612357573',167.0,0.0,150.0,8.0,1.0,0.0,0.0,0.0
'C612581943',44.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0
'C614111561',118.0,1.0,99.0,0.0,0.0,0.0,3.0,0.0
'C615155713',172.0,0.0,152.0,8.0,3.0,0.0,5.0,0.0
'C615281750',159.0,8.0,143.0,4.0,2.0,0.0,3.0,1.0
'C615816786',135.0,2.0,117.0,3.0,0.0,1.0,5.0,0.0
'C616472041',173.0,5.0,154.0,13.0,2.0,0.0,1.0,1.0
'C616528518',120.0,0.0,101.0,3.0,4.0,0.0,4.0,0.0
'C616715154',38.0,46.0,25.0,1.0,3.0,2.0,17.0,4.0
'C617179674',167.0,0.0,144.0,4.0,1.0,0.0,3.0,0.0
'C617323407',137.0,0.0,120.0,2.0,0.0,0.0,1.0,0.0
'C617723960',6.0,40.0,0.0,0.0,1.0,2.0,12.0,3.0
'C619451848',108.0,0.0,82.0,6.0,2.0,0.0,8.0,0.0
'C619464090',75.0,4.0,61.0,0.0,0.0,0.0,4.0,0.0
'C620327304',164.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0
'C620542168',171.0,0.0,151.0,1.0,0.0,0.0,0.0,0.0
'C620551378',160.0,0.0,144.0,1.0,1.0,0.0,3.0,0.0
'C621230638',165.0,0.0,148.0,3.0,1.0,0.0,5.0,0.0
'C62153477',166.0,0.0,146.0,10.0,1.0,0.0,5.0,1.0
'C623466885',154.0,0.0,132.0,10.0,0.0,0.0,7.0,0.0
'C623601481',89.0,5.0,70.0,7.0,0.0,0.0,8.0,0.0
'C624012210',107.0,6.0,93.0,8.0,1.0,0.0,3.0,1.0
'C625569664',104.0,0.0,85.0,4.0,0.0,0.0,9.0,0.0
'C626305923',100.0,1.0,80.0,0.0,0.0,0.0,2.0,1.0
'C626467543',144.0,2.0,118.0,6.0,0.0,0.0,3.0,3.0
'C626836922',174.0,0.0,149.0,9.0,1.0,0.0,3.0,0.0
'C627811000',170.0,0.0,152.0,8.0,2.0,0.0,3.0,0.0
'C628112283',161.0,3.0,140.0,11.0,1.0,0.0,6.0,0.0
'C628232611',155.0,0.0,135.0,5.0,1.0,0.0,0.0,2.0
'C629170053',10.0,8.0,0.0,0.0,2.0,0.0,8.0,0.0
'C629808856',97.0,0.0,78.0,6.0,2.0,0.0,2.0,0.0
'C629942205',55.0,1.0,47.0,0.0,2.0,0.0,1.0,0.0
'C630302845',71.0,2.0,55.0,3.0,3.0,1.0,2.0,0.0
'C630392370',164.0,0.0,133.0,14.0,4.0,0.0,3.0,1.0
'C630871084',173.0,1.0,150.0,13.0,0.0,0.0,3.0,0.0
'C631654729',180.0,0.0,158.0,9.0,3.0,0.0,5.0,1.0
'C632176173',172.0,0.0,144.0,12.0,2.0,0.0,9.0,0.0
'C632538178',81.0,2.0,65.0,0.0,0.0,1.0,1.0,2.0
'C632643861',96.0,6.0,79.0,3.0,3.0,1.0,8.0,0.0
'C634714812',173.0,0.0,153.0,4.0,3.0,0.0,1.0,0.0
'C635222317',175.0,0.0,153.0,13.0,1.0,0.0,7.0,0.0
'C635603510',164.0,0.0,154.0,0.0,1.0,0.0,0.0,0.0
'C636259913',180.0,0.0,150.0,11.0,1.0,0.0,11.0,0.0
'C637279747',15.0,5.0,0.0,0.0,0.0,1.0,7.0,1.0
'C637831009',167.0,2.0,152.0,9.0,0.0,0.0,1.0,0.0
'C638119430',151.0,1.0,135.0,5.0,0.0,0.0,1.0,5.0
'C638163213',166.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0
'C638223659',170.0,0.0,143.0,14.0,1.0,0.0,7.0,1.0
'C638838388',178.0,0.0,149.0,11.0,3.0,0.0,3.0,1.0
'C638917294',161.0,0.0,152.0,1.0,1.0,0.0,0.0,0.0
'C639532055',170.0,1.0,145.0,3.0,0.0,0.0,0.0,0.0
'C639558755',175.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0
'C639699427',81.0,4.0,69.0,0.0,2.0,0.0,5.0,0.0
'C642158646',95.0,0.0,79.0,5.0,0.0,0.0,0.0,0.0
'C642324097',81.0,0.0,71.0,0.0,1.0,0.0,3.0,0.0
'C642583859',78.0,0.0,60.0,0.0,1.0,0.0,11.0,0.0
'C64314422',5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
'C6433096',118.0,0.0,100.0,1.0,2.0,0.0,3.0,0.0
'C643323409',177.0,0.0,154.0,8.0,5.0,0.0,3.0,1.0
'C644344959',151.0,0.0,134.0,11.0,1.0,0.0,0.0,0.0
'C644541754',14.0,9.0,0.0,0.0,0.0,0.0,14.0,2.0
'C644590864',170.0,6.0,148.0,7.0,0.0,0.0,10.0,1.0
'C644663928',117.0,5.0,105.0,1.0,1.0,0.0,1.0,0.0
'C645521146',78.0,4.0,61.0,6.0,4.0,1.0,4.0,0.0
'C645539039',94.0,1.0,72.0,4.0,2.0,0.0,5.0,0.0
'C64700533',139.0,0.0,117.0,10.0,3.0,0.0,4.0,0.0
'C647089636',171.0,0.0,153.0,7.0,1.0,0.0,1.0,1.0
'C647327489',178.0,0.0,149.0,14.0,5.0,0.0,1.0,0.0
'C647931416',16.0,3.0,0.0,0.0,3.0,1.0,10.0,0.0
'C648063518',164.0,0.0,151.0,3.0,1.0,0.0,0.0,0.0
'C648467088',148.0,0.0,126.0,10.0,0.0,0.0,5.0,0.0
'C649077628',125.0,4.0,101.0,7.0,1.0,0.0,3.0,2.0
'C650108285',172.0,0.0,145.0,11.0,2.0,0.0,7.0,0.0
'C650117238',3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
'C651594350',98.0,1.0,81.0,0.0,1.0,1.0,5.0,0.0
'C652001804',170.0,0.0,155.0,0.0,1.0,0.0,0.0,0.0
'C652253057',171.0,0.0,156.0,10.0,1.0,0.0,1.0,0.0
'C652364872',111.0,0.0,94.0,6.0,1.0,0.0,1.0,0.0
'C653084813',110.0,1.0,98.0,1.0,0.0,0.0,2.0,0.0
'C653252303',173.0,0.0,150.0,17.0,0.0,0.0,1.0,0.0
'C653835530',168.0,1.0,149.0,4.0,2.0,0.0,3.0,0.0
'C65424442',50.0,3.0,44.0,0.0,0.0,1.0,1.0,2.0
'C655150548',167.0,0.0,143.0,12.0,4.0,0.0,3.0,0.0
'C655625028',132.0,10.0,116.0,0.0,0.0,3.0,3.0,2.0
'C655866157',133.0,6.0,122.0,4.0,1.0,1.0,0.0,0.0
'C656031620',169.0,0.0,135.0,11.0,1.0,0.0,13.0,0.0
'C656075868',171.0,0.0,148.0,13.0,1.0,0.0,3.0,2.0
'C656405809',164.0,0.0,144.0,2.0,1.0,0.0,1.0,0.0
'C65683893',177.0,0.0,159.0,10.0,2.0,0.0,1.0,1.0
'C656851338',166.0,2.0,145.0,8.0,1.0,0.0,3.0,0.0
'C656901929',42.0,7.0,30.0,0.0,1.0,1.0,4.0,2.0
'C657290155',173.0,0.0,156.0,5.0,2.0,0.0,3.0,0.0
'C658175205',173.0,2.0,153.0,5.0,2.0,0.0,3.0,0.0
'C658256470',160.0,1.0,147.0,4.0,2.0,0.0,0.0,0.0
'C659009992',172.0,0.0,146.0,6.0,3.0,0.0,9.0,1.0
'C660024200',175.0,9.0,158.0,5.0,2.0,1.0,4.0,0.0
'C660232446',109.0,2.0,91.0,0.0,1.0,0.0,5.0,1.0
'C660475396',148.0,4.0,130.0,5.0,2.0,0.0,8.0,0.0
'C660690290',168.0,0.0,144.0,17.0,2.0,0.0,0.0,0.0
'C661876608',116.0,4.0,95.0,1.0,0.0,0.0,4.0,1.0
'C662015024',122.0,0.0,109.0,0.0,0.0,0.0,1.0,0.0
'C662187574',166.0,0.0,157.0,5.0,0.0,0.0,0.0,1.0
'C662396672',167.0,0.0,142.0,15.0,0.0,0.0,3.0,1.0
'C662836745',138.0,2.0,120.0,0.0,0.0,0.0,1.0,0.0
'C662931726',156.0,0.0,136.0,7.0,1.0,0.0,4.0,1.0
'C662948645',175.0,0.0,152.0,14.0,0.0,0.0,5.0,0.0
'C663226052',159.0,0.0,141.0,6.0,0.0,0.0,1.0,0.0
'C664109131',78.0,0.0,57.0,5.0,1.0,0.0,7.0,1.0
'C665247956',44.0,7.0,34.0,0.0,0.0,0.0,4.0,0.0
'C665566426',159.0,1.0,133.0,10.0,2.0,0.0,4.0,1.0
'C667215072',172.0,4.0,151.0,10.0,6.0,0.0,3.0,1.0
'C668289079',177.0,0.0,147.0,9.0,4.0,0.0,9.0,1.0
'C668875156',172.0,0.0,152.0,11.0,2.0,0.0,5.0,0.0
'C669906110',154.0,0.0,136.0,10.0,1.0,0.0,0.0,0.0
'C671392477',165.0,0.0,144.0,6.0,3.0,0.0,1.0,1.0
'C671449181',19.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0
'C671524709',182.0,0.0,153.0,11.0,2.0,0.0,9.0,1.0
'C672742304',180.0,0.0,148.0,12.0,5.0,0.0,7.0,0.0
'C672794326',173.0,0.0,150.0,8.0,0.0,0.0,5.0,0.0
'C673048498',162.0,0.0,138.0,11.0,1.0,0.0,3.0,0.0
'C673469784',179.0,0.0,149.0,12.0,3.0,0.0,5.0,0.0
'C673994225',140.0,1.0,122.0,4.0,2.0,0.0,1.0,0.0
'C67418210',177.0,0.0,154.0,9.0,1.0,0.0,5.0,1.0
'C676156739',147.0,0.0,128.0,11.0,2.0,0.0,3.0,0.0
'C676229147',180.0,3.0,148.0,8.0,5.0,0.0,7.0,0.0
'C677202538',137.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0
'C677561666',168.0,0.0,147.0,12.0,2.0,0.0,5.0,1.0
'C677660361',161.0,0.0,145.0,4.0,2.0,0.0,3.0,0.0
'C678324895',15.0,4.0,0.0,0.0,5.0,0.0,8.0,2.0
'C678683295',165.0,1.0,145.0,8.0,1.0,0.0,2.0,1.0
'C678697032',173.0,3.0,147.0,8.0,1.0,0.0,6.0,1.0
'C679458582',169.0,0.0,151.0,2.0,2.0,0.0,5.0,0.0
'C680687990',93.0,2.0,76.0,0.0,0.0,0.0,5.0,0.0
'C682298914',166.0,0.0,151.0,5.0,1.0,0.0,0.0,0.0
'C682529129',165.0,0.0,147.0,8.0,1.0,0.0,1.0,0.0
'C682814633',174.0,0.0,152.0,5.0,7.0,0.0,3.0,1.0
'C684153556',168.0,0.0,146.0,11.0,2.0,0.0,9.0,0.0
'C684162308',75.0,1.0,63.0,0.0,1.0,0.0,5.0,0.0
'C686064678',161.0,0.0,134.0,17.0,0.0,0.0,1.0,2.0
'C686669439',166.0,0.0,143.0,8.0,2.0,0.0,5.0,1.0
'C688041542',119.0,5.0,104.0,1.0,0.0,1.0,10.0,0.0
'C688652575',39.0,4.0,33.0,0.0,0.0,0.0,3.0,0.0
'C68881864',165.0,2.0,142.0,2.0,0.0,0.0,0.0,1.0
'C689850593',175.0,0.0,153.0,3.0,7.0,0.0,5.0,1.0
'C691839786',64.0,5.0,46.0,4.0,0.0,0.0,5.0,3.0
'C691894544',22.0,2.0,3.0,0.0,1.0,0.0,10.0,0.0
'C692102449',162.0,0.0,150.0,4.0,0.0,0.0,1.0,0.0
'C692285338',97.0,3.0,83.0,3.0,0.0,0.0,4.0,0.0
'C693174391',177.0,0.0,147.0,15.0,7.0,0.0,5.0,1.0
'C69317479',171.0,0.0,148.0,13.0,2.0,0.0,5.0,1.0
'C693907036',120.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
'C694265356',178.0,3.0,146.0,12.0,1.0,0.0,7.0,0.0
'C694574500',169.0,0.0,145.0,17.0,0.0,0.0,3.0,2.0
'C69477057',174.0,0.0,158.0,9.0,2.0,0.0,0.0,0.0
'C695108722',182.0,0.0,161.0,5.0,3.0,0.0,5.0,1.0
'C695481887',152.0,0.0,140.0,5.0,2.0,0.0,1.0,0.0
'C696052681',176.0,0.0,157.0,5.0,2.0,0.0,7.0,0.0
'C696720817',93.0,4.0,74.0,3.0,2.0,0.0,5.0,1.0
'C696806398',165.0,2.0,150.0,1.0,1.0,0.0,4.0,0.0
'C697242067',179.0,0.0,153.0,5.0,1.0,0.0,7.0,0.0
'C698318224',171.0,0.0,153.0,8.0,1.0,0.0,1.0,0.0
